tier	priority	inchikey	chembl_id	task_target	family	rho	q	dose_uM	smiles	orf	task_rank	task_cosine	compound_z	predicted_direction	control_role
3	3	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR149	gpcr	0.2418712531107737	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YKL219W	11	0.96799	0.10839936882257462	resistant	top_task
3	3	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR149	gpcr	0.2418712531107737	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YDL248W	12	0.96791	0.2107076346874237	resistant	top_task
3	3	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR149	gpcr	0.2418712531107737	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YLR054C	13	0.9676	-0.26369166374206543	hypersensitive	top_task
3	3	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR149	gpcr	0.2418712531107737	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YCR007C	14	0.96751	-0.09196735918521881	hypersensitive	top_task
3	3	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR149	gpcr	0.2418712531107737	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YIL024C	15	0.96737	0.6902432441711426	resistant	top_task
3	3	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR149	gpcr	0.2418712531107737	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YDL204W-A	6729	0.30424			bottom_task_control
3	3	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR149	gpcr	0.2418712531107737	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YGR016C-A	6730	0.30424			bottom_task_control
3	3	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR149	gpcr	0.2418712531107737	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YNL040C-A	6731	0.30424			bottom_task_control
3	3	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR149	gpcr	0.2418712531107737	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YNL155C-A	6732	0.30424			bottom_task_control
3	3	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR149	gpcr	0.2418712531107737	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YFR035W-A	6733	0.30424			bottom_task_control
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YLR385C	1	0.96484	0.0765802189707756	resistant	top_task
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YMR148W	2	0.96397	0.14760953187942505	resistant	top_task
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YGL121C	3	0.96384	0.12675358355045319	resistant	top_task
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YBR126W-A	4	0.96038			top_task
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YNL024C-A	5	0.9582	0.015071972273290157	resistant	top_task
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YLR091W	6	0.95761	0.23451487720012665	resistant	top_task
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YHR193C-A	7	0.95511			top_task
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YPL096C-A	8	0.95281	0.19061881303787231	resistant	top_task
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YDR281C	9	0.9515	-0.12633022665977478	hypersensitive	top_task
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YOL024W	10	0.95071	0.08311209082603455	resistant	top_task
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YCR082W	11	0.95024	-0.1411016434431076	hypersensitive	top_task
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YPL257W	12	0.94958	0.19664712250232697	resistant	top_task
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YDR260C	13	0.94934	-0.0411679670214653	hypersensitive	top_task
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YOL131W	14	0.94917	-0.2500089108943939	hypersensitive	top_task
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YCL021W-A	15	0.949	-0.05838292837142944	hypersensitive	top_task
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YFR035W-A	6729	0.2747			bottom_task_control
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YNL155C-A	6730	0.2747			bottom_task_control
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YNL040C-A	6731	0.2747			bottom_task_control
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YGR016C-A	6732	0.2747			bottom_task_control
3	4	BCFHDYKCMZOQQV-UHFFFAOYSA-N		STING1	ion_channel	0.2340769170330128	0.0	52.1	CC1=C(NC2=C1C=C(C=C2)OCC3=CC=CC=C3)C(=O)N4CCN(CC4)C	YDL204W-A	6733	0.2747			bottom_task_control
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YOR366W	1	0.95898			top_task
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YIR044C	2	0.9582			top_task
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YCL046W	3	0.95754			top_task
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YBL012C	4	0.95619			top_task
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YGR269W	5	0.95498			top_task
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YLR106C	6	0.95444	0.5169849991798401	resistant	top_task
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YBL006C	7	0.95145	0.6802831888198853	resistant	top_task
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	R0020C	8	0.95089			top_task
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YIR020C	9	0.95067			top_task
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YGL014C-A	10	0.95037			top_task
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YBR298C-A	11	0.95036	-0.24527406692504883	hypersensitive	top_task
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YAR060C	12	0.95029			top_task
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YHR212C	13	0.95029			top_task
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YKL102C	14	0.9502			top_task
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YAL045C	15	0.95019			top_task
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YDL204W-A	6729	0.28815			bottom_task_control
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YNL040C-A	6730	0.28815			bottom_task_control
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YFR035W-A	6731	0.28815			bottom_task_control
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YNL155C-A	6732	0.28815			bottom_task_control
3	5	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR3	ion_channel	0.2292548382005899	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YMR106W-A	6733	0.28815			bottom_task_control
3	6	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR2	ion_channel	0.2286888891680344	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YLR106C	1	0.96663	0.5169849991798401	resistant	top_task
3	6	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR2	ion_channel	0.2286888891680344	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	R0020C	2	0.9577			top_task
3	6	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		RYR2	ion_channel	0.2286888891680344	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YBL006C	3	0.95705	0.6802831888198853	resistant	top_task
